2025-11-03 19:16:37,875 [INFO] 📊 Lancement EDA pour /app/data/clean/postgres_public_health_surveillance_dataset_clean.csv
2025-11-03 19:16:37,876 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,876 [INFO] Output Notebook: /app/eda_reports/postgres_public_health_surveillance_dataset_clean_EDA.ipynb
2025-11-03 19:16:37,881 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,882 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:17:37,949 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_142_clean.csv
2025-11-03 19:17:37,950 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:17:37,950 [INFO] Output Notebook: /app/eda_reports/batch_142_clean_EDA.ipynb
2025-11-03 19:17:37,959 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:17:37,960 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:17:37,964 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_143_clean.csv
2025-11-03 19:17:37,965 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:17:37,965 [INFO] Output Notebook: /app/eda_reports/batch_143_clean_EDA.ipynb
2025-11-03 19:17:37,972 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:17:37,973 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:23:14,105 [INFO] === Controller EDA DataFlow360 démarré ===
2025-11-03 19:23:14,168 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_118_clean.csv
2025-11-03 19:23:14,179 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:23:14,180 [INFO] Output Notebook: /app/eda_reports/batch_118_clean_EDA.ipynb
2025-11-03 19:23:14,333 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:23:14,336 [WARNING] Input notebook does not contain a cell with tag 'parameters'
2025-11-03 19:23:21,164 [INFO] Executing notebook with kernel: python3
2025-11-03 19:23:21,165 [INFO] Executing Cell 1---------------------------------------
2025-11-03 19:23:21,237 [INFO] Ending Cell 1------------------------------------------
2025-11-03 19:23:21,255 [INFO] Executing Cell 2---------------------------------------
2025-11-03 19:23:21,318 [INFO] Ending Cell 2------------------------------------------
2025-11-03 19:23:21,361 [INFO] Executing Cell 3---------------------------------------
2025-11-03 19:23:21,479 [INFO] Ending Cell 3------------------------------------------
2025-11-03 19:23:21,568 [INFO] Executing Cell 4---------------------------------------
2025-11-03 19:23:21,692 [INFO] Ending Cell 4------------------------------------------
2025-11-03 19:23:21,816 [INFO] Executing Cell 5---------------------------------------
2025-11-03 19:23:27,394 [INFO] Ending Cell 5------------------------------------------
2025-11-03 19:23:27,404 [INFO] Executing Cell 6---------------------------------------
2025-11-03 19:23:27,428 [INFO] Ending Cell 6------------------------------------------
2025-11-03 19:23:27,450 [INFO] Executing Cell 7---------------------------------------
